city,city_ascii,state_id,state_name,county_name,timezone,ranking,zips,id
Ocean City,Ocean City,MD,Maryland,Worcester,America/New_York,3,21842 21843,1840006259
Huntingdon,Huntingdon,PA,Pennsylvania,Huntingdon,America/New_York,3,16652,1840001068
Lacombe,Lacombe,LA,Louisiana,St. Tammany,America/Chicago,3,70445,1840013942
Silsbee,Silsbee,TX,Texas,Hardin,America/Chicago,3,77656,1840022182
Sappington,Sappington,MO,Missouri,St. Louis,America/Chicago,3,63126 63128,1840006122
Newport,Newport,TN,Tennessee,Cocke,America/New_York,3,37821 37822,1840014487
Roslyn Heights,Roslyn Heights,NY,New York,Nassau,America/New_York,3,11577,1840005254
Taylor Mill,Taylor Mill,KY,Kentucky,Kenton,America/New_York,3,41015,1840015175
Norwich,Norwich,NY,New York,Chenango,America/New_York,3,13815,1840000424
Savannah,Savannah,TX,Texas,Denton,America/Chicago,2,76227,1840041547
Elkins,Elkins,WV,West Virginia,Randolph,America/New_York,3,26241,1840005991
Walden,Walden,NY,New York,Orange,America/New_York,3,12586,1840004880
Litchfield Park,Litchfield Park,AZ,Arizona,Maricopa,America/Phoenix,3,85340,1840020565
Castroville,Castroville,CA,California,Monterey,America/Los_Angeles,2,95012,1840017682
Mexia,Mexia,TX,Texas,Limestone,America/Chicago,3,76667,1840020822
Aspen,Aspen,CO,Colorado,Pitkin,America/Denver,3,81611,1840018813
Chesterland,Chesterland,OH,Ohio,Geauga,America/New_York,3,44026,1840004823
Holly Springs,Holly Springs,MS,Mississippi,Marshall,America/Chicago,3,38635 38634,1840014644
Centerville,Centerville,SC,South Carolina,Anderson,America/New_York,3,29625 29623,1840134659
Medina,Medina,MN,Minnesota,Hennepin,America/Chicago,3,55340 55356 55359,1840007827
Port LaBelle,Port LaBelle,FL,Florida,Hendry,America/New_York,3,33935,1840014210
Charles Town,Charles Town,WV,West Virginia,Jefferson,America/New_York,3,25414,1840005759
Lanett,Lanett,AL,Alabama,Chambers,America/Chicago,3,36863,1840014858
Corcoran,Corcoran,MN,Minnesota,Hennepin,America/Chicago,3,55340 55374 55357,1840006744
Maple Glen,Maple Glen,PA,Pennsylvania,Montgomery,America/New_York,3,19044 19002,1840035082
Ben Lomond,Ben Lomond,CA,California,Santa Cruz,America/Los_Angeles,3,95005 95018,1840017649
Arlington Heights,Arlington Heights,PA,Pennsylvania,Monroe,America/New_York,3,18360 18301,1840034849
Batesville,Batesville,IN,Indiana,Ripley,America/Indiana/Indianapolis,3,47006,1840007379
Hobart,Hobart,WA,Washington,King,America/Los_Angeles,3,98038,1840017344
Bridgeport,Bridgeport,MI,Michigan,Saginaw,America/Detroit,3,48722 48601,1840004227
Calumet Park,Calumet Park,IL,Illinois,Cook,America/Chicago,2,60827,1840010145
Darnestown,Darnestown,MD,Maryland,Montgomery,America/New_York,3,20878 20874,1840005833
Chester,Chester,IL,Illinois,Randolph,America/Chicago,3,62233 62259,1840007529
Unionville,Unionville,NC,North Carolina,Union,America/New_York,3,28110,1840016457
Ave Maria,Ave Maria,FL,Florida,Collier,America/New_York,3,34142,1840144301
Monessen,Monessen,PA,Pennsylvania,Westmoreland,America/New_York,3,15062,1840001146
Thomson,Thomson,GA,Georgia,McDuffie,America/New_York,3,30824,1840015703
Huron,Huron,OH,Ohio,Erie,America/New_York,3,44839,1840007095
Ambler,Ambler,PA,Pennsylvania,Montgomery,America/New_York,2,19002,1840003693
Tanglewilde,Tanglewilde,WA,Washington,Thurston,America/Los_Angeles,2,98516 98503,1840037899
Clifton Heights,Clifton Heights,PA,Pennsylvania,Delaware,America/New_York,2,19018,1840000692
La Feria,La Feria,TX,Texas,Cameron,America/Chicago,3,78559,1840021041
Allendale,Allendale,NJ,New Jersey,Bergen,America/New_York,3,7401,1840003550
St. Augustine Beach,St. Augustine Beach,FL,Florida,St. Johns,America/New_York,3,32080,1840015936
Valley Park,Valley Park,MO,Missouri,St. Louis,America/Chicago,3,63122 63088,1840010740
Byron Center,Byron Center,MI,Michigan,Kent,America/Detroit,3,49315,1840004306
Marianna,Marianna,FL,Florida,Jackson,America/Chicago,3,32446 32448,1840015897
Litchfield,Litchfield,IL,Illinois,Montgomery,America/Chicago,3,62056 62015,1840009601
Loomis,Loomis,CA,California,Placer,America/Los_Angeles,3,95650,1840021462
Osceola,Osceola,AR,Arkansas,Mississippi,America/Chicago,3,72370,1840014501
Pepper Pike,Pepper Pike,OH,Ohio,Cuyahoga,America/New_York,3,44124,1840003408
South Hill,South Hill,NY,New York,Tompkins,America/New_York,3,14850,1840004541
Murphysboro,Murphysboro,IL,Illinois,Jackson,America/Chicago,3,62966,1840008701
Lake Alfred,Lake Alfred,FL,Florida,Polk,America/New_York,3,33850 33844,1840015106
Roeland Park,Roeland Park,KS,Kansas,Johnson,America/Chicago,3,66205,1840001640
Columbiana,Columbiana,OH,Ohio,Columbiana,America/New_York,3,44408,1840007175
Bennettsville,Bennettsville,SC,South Carolina,Marlboro,America/New_York,3,29512,1840013583
Marshall,Marshall,MI,Michigan,Calhoun,America/Detroit,3,49068,1840003177
Bowleys Quarters,Bowleys Quarters,MD,Maryland,Baltimore,America/New_York,3,21220,1840005677
Paradise,Paradise,CA,California,Butte,America/Los_Angeles,3,95969 95967,1840022428
Vandenberg Village,Vandenberg Village,CA,California,Santa Barbara,America/Los_Angeles,3,93436,1840019185
Spotsylvania Courthouse,Spotsylvania Courthouse,VA,Virginia,Spotsylvania,America/New_York,3,22551 22553,1840006269
Donaldsonville,Donaldsonville,LA,Louisiana,Ascension,America/Chicago,3,70346,1840015045
Sturtevant,Sturtevant,WI,Wisconsin,Racine,America/Chicago,3,53177,1840002486
Satsuma,Satsuma,AL,Alabama,Mobile,America/Chicago,3,36572,1840015887
University at Buffalo,University at Buffalo,NY,New York,Erie,America/New_York,3,14260 14261 14228,1840043236
Sterling,Sterling,AK,Alaska,Kenai Peninsula,America/Anchorage,3,99672 99669,1840023417
Chesnut Hill,Chesnut Hill,PA,Pennsylvania,Northampton,America/New_York,3,18040,1840098797
Atlantic,Atlantic,IA,Iowa,Cass,America/Chicago,3,50022,1840007125
Bonne Terre,Bonne Terre,MO,Missouri,St. Francois,America/Chicago,3,63628,1840007551
Belle Mead,Belle Mead,NJ,New Jersey,Somerset,America/New_York,3,08502 08844,1840024271
South Monroe,South Monroe,MI,Michigan,Monroe,America/Detroit,3,48161,1840006577
Lawrence,Lawrence,NY,New York,Nassau,America/New_York,3,11559,1840005303
Tehaleh,Tehaleh,WA,Washington,Pierce,America/Los_Angeles,3,98391,1840153145
Joshua Tree,Joshua Tree,CA,California,San Bernardino,America/Los_Angeles,3,92252,1840017802
Orland Hills,Orland Hills,IL,Illinois,Cook,America/Chicago,2,60487,1840011309
Notre Dame,Notre Dame,IN,Indiana,St. Joseph,America/Indiana/Indianapolis,2,46556 46637,1840039286
Stewartville,Stewartville,MN,Minnesota,Olmsted,America/Chicago,3,55976,1840008985
Opp,Opp,AL,Alabama,Covington,America/Chicago,3,36467,1840014960
Lake Mathews,Lake Mathews,CA,California,Riverside,America/Los_Angeles,4,92570 92504,1840075920
Folcroft,Folcroft,PA,Pennsylvania,Delaware,America/New_York,2,19032,1840000698
Linglestown,Linglestown,PA,Pennsylvania,Dauphin,America/New_York,3,17112,1840005401
Fox Point,Fox Point,WI,Wisconsin,Milwaukee,America/Chicago,3,53217,1840003042
Bayville,Bayville,NY,New York,Nassau,America/New_York,3,11709,1840005336
Eldridge,Eldridge,IA,Iowa,Scott,America/Chicago,3,52748,1840008182
Ross,Ross,IN,Indiana,Lake,America/Chicago,4,46319 46408,1840030012
Nuevo,Nuevo,CA,California,Riverside,America/Los_Angeles,3,92567,1840019287
Pinehurst,Pinehurst,MA,Massachusetts,Middlesex,America/New_York,3,01821 01866,1840004521
Brookings,Brookings,OR,Oregon,Curry,America/Los_Angeles,3,97415,1840018677
North Syracuse,North Syracuse,NY,New York,Onondaga,America/New_York,3,13212 13220 13225 13251,1840004326
South Patrick Shores,South Patrick Shores,FL,Florida,Brevard,America/New_York,3,32937,1840029080
Vine Grove,Vine Grove,KY,Kentucky,Hardin,America/New_York,3,40175 40160,1840015218
Gateway,Gateway,AK,Alaska,Matanuska-Susitna,America/Anchorage,3,99645 99654,1840023654
Purcell,Purcell,OK,Oklahoma,McClain,America/Chicago,3,73095 73080,1840020454
South Run,South Run,VA,Virginia,Fairfax,America/New_York,3,22039 22153,1840041864
Delano,Delano,MN,Minnesota,Wright,America/Chicago,3,55328,1840006710
Gunnison,Gunnison,CO,Colorado,Gunnison,America/Denver,3,81230 81231,1840020235
Oakmont,Oakmont,PA,Pennsylvania,Allegheny,America/New_York,3,15139,1840001250
Liberty Hill,Liberty Hill,TX,Texas,Williamson,America/Chicago,3,78642,1840022612
Jordan,Jordan,MN,Minnesota,Scott,America/Chicago,3,55352,1840007864
Tappan,Tappan,NY,New York,Rockland,America/New_York,3,10964 10962 10983,1840004969
Eastwood,Eastwood,MI,Michigan,Kalamazoo,America/Detroit,3,49048,1840004656
Bedford,Bedford,VA,Virginia,Bedford,America/New_York,3,24523,1840001713
Air Force Academy,Air Force Academy,CO,Colorado,El Paso,America/Denver,3,80840 80841,1840036508
Nephi,Nephi,UT,Utah,Juab,America/Denver,3,84648,1840020188
Moapa Valley,Moapa Valley,NV,Nevada,Clark,America/Los_Angeles,3,89040 89021,1840033831
Galax,Galax,VA,Virginia,Galax,America/New_York,3,24333,1840003877
Willis,Willis,TX,Texas,Montgomery,America/Chicago,3,77378 77318,1840022175
Heathcote,Heathcote,NJ,New Jersey,Middlesex,America/New_York,3,08824 08852 08540,1840033480
Cochituate,Cochituate,MA,Massachusetts,Middlesex,America/New_York,3,1778,1840003129
Steilacoom,Steilacoom,WA,Washington,Pierce,America/Los_Angeles,3,98388,1840022309
Boonville,Boonville,IN,Indiana,Warrick,America/Chicago,3,47601,1840007528
Plattsmouth,Plattsmouth,NE,Nebraska,Cass,America/Chicago,3,68048,1840009355
Edgemoor,Edgemoor,DE,Delaware,New Castle,America/New_York,3,19802 19809,1840028608
Lutherville,Lutherville,MD,Maryland,Baltimore,America/New_York,3,21093 21094,1840026623
Kahaluu-Keauhou,Kahaluu-Keauhou,HI,Hawaii,Hawaii,Pacific/Honolulu,3,96750 96740,1840075021
Raleigh Hills,Raleigh Hills,OR,Oregon,Washington,America/Los_Angeles,3,97225 97223,1840034810
Belpre,Belpre,OH,Ohio,Washington,America/New_York,3,45714,1840001544
Carolina Beach,Carolina Beach,NC,North Carolina,New Hanover,America/New_York,3,28428,1840015575
Green Knoll,Green Knoll,NJ,New Jersey,Somerset,America/New_York,3,8807,1840033460
Winthrop Harbor,Winthrop Harbor,IL,Illinois,Lake,America/Chicago,3,60096,1840011178
Blakely,Blakely,PA,Pennsylvania,Lackawanna,America/New_York,3,18447 18452,1840003375
Normandy Park,Normandy Park,WA,Washington,King,America/Los_Angeles,3,98166,1840019832
Rockville,Rockville,CT,Connecticut,Capitol,America/New_York,3,6066,1840003274
Gurabo,Gurabo,PR,Puerto Rico,Gurabo,America/Puerto_Rico,2,778,1630035678
Ellettsville,Ellettsville,IN,Indiana,Monroe,America/Indiana/Indianapolis,3,47429 47404,1840010665
Forest Glen,Forest Glen,MD,Maryland,Montgomery,America/New_York,2,20910 20902,1840005824
Bridgewater,Bridgewater,VA,Virginia,Rockingham,America/New_York,3,22812,1840006135
Lackland AFB,Lackland AFB,TX,Texas,Bexar,America/Chicago,3,78236,1840074237
Ontario,Ontario,OH,Ohio,Richland,America/New_York,3,44906 44903 44862,1840009370
Homeacre-Lyndora,Homeacre-Lyndora,PA,Pennsylvania,Butler,America/New_York,3,16001 16045,1840073691
Indiantown,Indiantown,FL,Florida,Martin,America/New_York,3,34956,1840014189
Thermalito,Thermalito,CA,California,Butte,America/Los_Angeles,3,95965,1840018780
Stone Mountain,Stone Mountain,GA,Georgia,DeKalb,America/New_York,3,30083,1840015645
Aubrey,Aubrey,TX,Texas,Denton,America/Chicago,3,76227 76258,1840019387
Hebron,Hebron,KY,Kentucky,Boone,America/New_York,3,41048 41005 41021,1840026680
Burnet,Burnet,TX,Texas,Burnet,America/Chicago,3,78611,1840019567
Harvest,Harvest,AL,Alabama,Madison,America/Chicago,3,35749,1840013544
North Caldwell,North Caldwell,NJ,New Jersey,Essex,America/New_York,3,7006,1840002793
Rancho Calaveras,Rancho Calaveras,CA,California,Calaveras,America/Los_Angeles,3,95252,1840018867
Jamul,Jamul,CA,California,San Diego,America/Los_Angeles,3,91978 91935 92022,1840018021
Green Hill,Green Hill,TN,Tennessee,Wilson,America/Chicago,3,37138,1840013350
Oakdale,Oakdale,LA,Louisiana,Allen,America/Chicago,3,71463,1840015012
Buena Vista,Buena Vista,VA,Virginia,Buena Vista,America/New_York,3,24416,1840003851
Selma,Selma,NC,North Carolina,Johnston,America/New_York,3,27577 27576,1840017794
Lynchburg,Lynchburg,TN,Tennessee,Moore,America/Chicago,4,37334 37359 37352 37388,1840036144
Black Jack,Black Jack,MO,Missouri,St. Louis,America/Chicago,3,63033,1840007452
Dunlap,Dunlap,IN,Indiana,Elkhart,America/Indiana/Indianapolis,3,46517 46516,1840004814
Lake Shore,Lake Shore,WA,Washington,Clark,America/Los_Angeles,3,98665 98685,1840037873
Litchfield,Litchfield,MN,Minnesota,Meeker,America/Chicago,3,55355,1840008912
Orchard Mesa,Orchard Mesa,CO,Colorado,Mesa,America/Denver,3,81503,1840018811
Strathmore,Strathmore,NJ,New Jersey,Monmouth,America/New_York,3,7747,1840005451
Belle Haven,Belle Haven,VA,Virginia,Fairfax,America/New_York,3,22307,1840145044
Solvay,Solvay,NY,New York,Onondaga,America/New_York,3,13209,1840004328
Hapeville,Hapeville,GA,Georgia,Fulton,America/New_York,3,30354,1840013663
Northgate,Northgate,OH,Ohio,Hamilton,America/New_York,3,45251,1840034390
Milton,Milton,PA,Pennsylvania,Northumberland,America/New_York,3,17847,1840000845
West View,West View,PA,Pennsylvania,Allegheny,America/New_York,2,15229,1840001274
Upper Sandusky,Upper Sandusky,OH,Ohio,Wyandot,America/New_York,3,43351,1840010346
Geneseo,Geneseo,IL,Illinois,Henry,America/Chicago,3,61254,1840008205
Pelican Bay,Pelican Bay,FL,Florida,Collier,America/New_York,3,34108,1840028996
Iowa Park,Iowa Park,TX,Texas,Wichita,America/Chicago,3,76367,1840019279
Keene,Keene,TX,Texas,Johnson,America/Chicago,3,76059 76009 76031,1840019469
Wailea,Wailea,HI,Hawaii,Maui,Pacific/Honolulu,3,96790 96753,1840025210
St. Gabriel,St. Gabriel,LA,Louisiana,Iberville,America/Chicago,3,70721 70776 70780,1840015926
Carthage,Carthage,TX,Texas,Panola,America/Chicago,3,75633,1840019497
Treasure Island,Treasure Island,FL,Florida,Pinellas,America/New_York,3,33706 33740,1840015981
Olivarez,Olivarez,TX,Texas,Hidalgo,America/Chicago,3,78599,1840037067
Howland Center,Howland Center,OH,Ohio,Trumbull,America/New_York,3,44484,1840034386
Amory,Amory,MS,Mississippi,Monroe,America/Chicago,3,38821 38825,1840013686
Galliano,Galliano,LA,Louisiana,Lafourche,America/Chicago,3,70354 70345,1840014023
St. John,St. John,MO,Missouri,St. Louis,America/Chicago,3,63114,1840073797
Pratt,Pratt,KS,Kansas,Pratt,America/Chicago,3,67124,1840001687
Franklin,Franklin,LA,Louisiana,St. Mary,America/Chicago,3,70538,1840014019
Kula,Kula,HI,Hawaii,Maui,Pacific/Honolulu,4,96790 96784,1840039188
Valley City,Valley City,ND,North Dakota,Barnes,America/Chicago,3,58072,1840000160
Carbondale,Carbondale,CO,Colorado,Garfield,America/Denver,3,81623,1840022431
South Lebanon,South Lebanon,OH,Ohio,Warren,America/New_York,3,45065 45036 45039,1840012616
Calipatria,Calipatria,CA,California,Imperial,America/Los_Angeles,3,92233,1840019380
West Point,West Point,NY,New York,Orange,America/New_York,4,10996 10928 10997,1840004866
Ramblewood,Ramblewood,NJ,New Jersey,Burlington,America/New_York,3,8054,1840033392
Marvin,Marvin,NC,North Carolina,Union,America/New_York,3,28173,1840017880
Larchmont,Larchmont,NY,New York,Westchester,America/New_York,2,10538,1840004934
Irvington,Irvington,NY,New York,Westchester,America/New_York,3,10503 10533,1840004933
Garrett,Garrett,IN,Indiana,DeKalb,America/Indiana/Indianapolis,3,46738,1840008207
Hillsboro,Hillsboro,OH,Ohio,Highland,America/New_York,3,45133,1840007375
Bronxville,Bronxville,NY,New York,Westchester,America/New_York,2,10708,1840004949
Pecan Plantation,Pecan Plantation,TX,Texas,Hood,America/Chicago,3,76049,1840019460
Highland Heights,Highland Heights,KY,Kentucky,Campbell,America/New_York,3,41076 41099,1840014262
Kathleen,Kathleen,FL,Florida,Polk,America/New_York,3,33810,1840014129
Milford,Milford,OH,Ohio,Clermont,America/New_York,3,45150,1840003825
Swarthmore,Swarthmore,PA,Pennsylvania,Delaware,America/New_York,3,19081,1840000712
Desert Palms,Desert Palms,CA,California,Riverside,America/Los_Angeles,3,92211,1840043016
Gulf Breeze,Gulf Breeze,FL,Florida,Santa Rosa,America/Chicago,3,32561 32562,1840013920
Morrow,Morrow,GA,Georgia,Clayton,America/New_York,3,30260,1840014814
Schuyler,Schuyler,NE,Nebraska,Colfax,America/Chicago,3,68661,1840009252
North Sea,North Sea,NY,New York,Suffolk,America/New_York,3,11968,1840005060
Gulf Park Estates,Gulf Park Estates,MS,Mississippi,Jackson,America/Chicago,3,39564,1840032475
San Antonio,San Antonio,PR,Puerto Rico,Dorado,America/Puerto_Rico,3,646,1630023733
Woodland,Woodland,WA,Washington,Cowlitz,America/Los_Angeles,3,98674,1840021181
Union Gap,Union Gap,WA,Washington,Yakima,America/Los_Angeles,3,98903,1840021152
Byron,Byron,MN,Minnesota,Olmsted,America/Chicago,3,55920,1840006809
West Hattiesburg,West Hattiesburg,MS,Mississippi,Lamar,America/Chicago,3,39402,1840032564
Brier,Brier,WA,Washington,Snohomish,America/Los_Angeles,3,98036,1840018379
Huntingburg,Huntingburg,IN,Indiana,Dubois,America/Indiana/Vincennes,3,47542 47545,1840007496
Moraine,Moraine,OH,Ohio,Montgomery,America/New_York,3,45439 45342 45409,1840003784
Gananda,Gananda,NY,New York,Wayne,America/New_York,3,14568 14502,1840152413
Red Lion,Red Lion,PA,Pennsylvania,York,America/New_York,3,17356,1840001461
Catasauqua,Catasauqua,PA,Pennsylvania,Lehigh,America/New_York,3,18032,1840001045
Salem,Salem,IN,Indiana,Washington,America/Indiana/Indianapolis,3,47167,1840009790
Hazardville,Hazardville,CT,Connecticut,Capitol,America/New_York,3,6082,1840000504
Ocean City,Ocean City,FL,Florida,Okaloosa,America/Chicago,3,32547,1840013922
Latimer,Latimer,MS,Mississippi,Jackson,America/Chicago,3,39532 39565,1840013936
Taos,Taos,NM,New Mexico,Taos,America/Denver,3,87571,1840022638
East Flat Rock,East Flat Rock,NC,North Carolina,Henderson,America/New_York,3,28792 28726 28731,1840013073
Milford,Milford,MI,Michigan,Oakland,America/Detroit,3,48381,1840011058
Powell,Powell,WY,Wyoming,Park,America/Denver,3,82435,1840019976
Brookhaven,Brookhaven,WV,West Virginia,Monongalia,America/New_York,3,26508 26507 26531,1840005643
Sheridan,Sheridan,OR,Oregon,Yamhill,America/Los_Angeles,3,97378,1840021220
Sweetwater,Sweetwater,TN,Tennessee,Monroe,America/New_York,3,37874,1840015415
Munford,Munford,TN,Tennessee,Tipton,America/Chicago,3,38058,1840014548
Fairview,Fairview,NY,New York,Dutchess,America/New_York,3,12601,1840132690
De Soto,De Soto,MO,Missouri,Jefferson,America/Chicago,3,63020,1840007509
Blue Bell,Blue Bell,PA,Pennsylvania,Montgomery,America/New_York,3,19422 19424,1840034868
Abilene,Abilene,KS,Kansas,Dickinson,America/Chicago,3,67410,1840001629
Ralston,Ralston,NE,Nebraska,Douglas,America/Chicago,3,68127,1840009316
West Loch Estate,West Loch Estate,HI,Hawaii,Honolulu,Pacific/Honolulu,2,96706,1840039268
Thurmont,Thurmont,MD,Maryland,Frederick,America/New_York,3,21788,1840005716
Colusa,Colusa,CA,California,Colusa,America/Los_Angeles,3,95932,1840018810
Leitchfield,Leitchfield,KY,Kentucky,Grayson,America/Chicago,3,42754 42755,1840014366
Clemson University,Clemson University,SC,South Carolina,Pickens,America/New_York,3,29631 29634,1840146556
Mount Vernon,Mount Vernon,IN,Indiana,Posey,America/Chicago,3,47620,1840013884
Eatonton,Eatonton,GA,Georgia,Putnam,America/New_York,3,31024 31026,1840013764
Watchung,Watchung,NJ,New Jersey,Somerset,America/New_York,3,7069,1840001061
Chesapeake Beach,Chesapeake Beach,MD,Maryland,Calvert,America/New_York,3,20732,1840006151
Elm Grove,Elm Grove,WI,Wisconsin,Waukesha,America/Chicago,3,53122,1840003011
Huron,Huron,CA,California,Fresno,America/Los_Angeles,3,93234,1840018946
Canutillo,Canutillo,TX,Texas,El Paso,America/Denver,3,79835,1840018151
Dacono,Dacono,CO,Colorado,Weld,America/Denver,3,80603 80514,1840018740
Willard,Willard,MO,Missouri,Greene,America/Chicago,3,65781 65803,1840010870
